28.0000	0.1414
28.1000	0.1396
28.2000	0.1379
28.3000	0.1361
28.4000	0.1343
28.5000	0.1324
28.6000	0.1306
28.7000	0.1287
28.8000	0.1268
28.9000	0.1249
29.0000	0.1230
29.1000	0.1211
29.2000	0.1191
29.3000	0.1172
29.4000	0.1152
29.5000	0.1132
29.6000	0.1113
29.7000	0.1093
29.8000	0.1073
29.9000	0.1053
30.0000	0.1033
30.1000	0.1013
30.2000	0.0993
30.3000	0.0974
30.4000	0.0954
30.5000	0.0934
30.6000	0.0914
30.7000	0.0895
30.8000	0.0875
30.9000	0.0856
31.0000	0.0837
31.1000	0.0818
31.2000	0.0799
31.3000	0.0780
31.4000	0.0761
31.5000	0.0743
31.6000	0.0725
31.7000	0.0707
31.8000	0.0689
31.9000	0.0672
32.0000	0.0654
32.1000	0.0637
32.2000	0.0621
32.3000	0.0604
32.4000	0.0588
32.5000	0.0573
32.6000	0.0557
32.7000	0.0542
32.8000	0.0528
32.9000	0.0513
33.0000	0.0499
33.1000	0.0486
33.2000	0.0472
33.3000	0.0459
33.4000	0.0445
33.5000	0.0432
33.6000	0.0419
33.7000	0.0406
33.8000	0.0393
33.9000	0.0381
34.0000	0.0369
34.1000	0.0358
34.2000	0.0347
34.3000	0.0337
34.4000	0.0327
34.5000	0.0318
34.6000	0.0309
34.7000	0.0302
34.8000	0.0295
34.9000	0.0288
35.0000	0.0282
35.1000	0.0276
35.2000	0.0270
35.3000	0.0264
35.4000	0.0258
35.5000	0.0253
35.6000	0.0248
35.7000	0.0243
35.8000	0.0238
35.9000	0.0234
36.0000	0.0229
36.1000	0.0225
36.2000	0.0221
36.3000	0.0218
36.4000	0.0214
36.5000	0.0211
36.6000	0.0208
36.7000	0.0205
36.8000	0.0202
36.9000	0.0199
37.0000	0.0196
37.1000	0.0193
37.2000	0.0191
37.3000	0.0188
37.4000	0.0186
37.5000	0.0183
37.6000	0.0181
37.7000	0.0178
37.8000	0.0176
37.9000	0.0174
38.0000	0.0172
38.1000	0.0169
38.2000	0.0167
38.3000	0.0165
38.4000	0.0163
38.5000	0.0161
38.6000	0.0159
38.7000	0.0157
38.8000	0.0156
38.9000	0.0154
39.0000	0.0152
39.1000	0.0150
39.2000	0.0148
39.3000	0.0147
39.4000	0.0145
39.5000	0.0143
39.6000	0.0142
39.7000	0.0140
39.8000	0.0138
39.9000	0.0137
40.0000	0.0135
40.1000	0.0133
40.2000	0.0132
40.3000	0.0130
40.4000	0.0128
40.5000	0.0127
40.6000	0.0125
40.7000	0.0124
40.8000	0.0122
40.9000	0.0120
41.0000	0.0119
41.1000	0.0117
41.2000	0.0115
41.3000	0.0114
41.4000	0.0112
41.5000	0.0110
41.6000	0.0109
41.7000	0.0107
41.8000	0.0105
41.9000	0.0104
42.0000	0.0102
42.1000	0.0100
42.2000	0.0098
42.3000	0.0097
42.4000	0.0095
42.5000	0.0093
42.6000	0.0092
42.7000	0.0090
42.8000	0.0088
42.9000	0.0087
43.0000	0.0085
43.1000	0.0084
43.2000	0.0082
43.3000	0.0080
43.4000	0.0079
43.5000	0.0077
43.6000	0.0076
43.7000	0.0074
43.8000	0.0072
43.9000	0.0071
44.0000	0.0069
44.1000	0.0068
44.2000	0.0066
44.3000	0.0065
44.4000	0.0063
44.5000	0.0062
44.6000	0.0061
44.7000	0.0059
44.8000	0.0058
44.9000	0.0056
45.0000	0.0055
45.1000	0.0054
45.2000	0.0052
45.3000	0.0051
45.4000	0.0050
45.5000	0.0049
45.6000	0.0047
45.7000	0.0046
45.8000	0.0045
45.9000	0.0044
46.0000	0.0043
46.1000	0.0042
46.2000	0.0041
46.3000	0.0040
46.4000	0.0039
46.5000	0.0038
46.6000	0.0037
46.7000	0.0036
46.8000	0.0035
46.9000	0.0034
47.0000	0.0033
47.1000	0.0032
47.2000	0.0031
47.3000	0.0030
47.4000	0.0030
47.5000	0.0029
47.6000	0.0028
47.7000	0.0027
47.8000	0.0026
47.9000	0.0025
48.0000	0.0025
48.1000	0.0024
48.2000	0.0023
48.3000	0.0022
48.4000	0.0021
48.5000	0.0020
48.6000	0.0020
48.7000	0.0019
48.8000	0.0018
48.9000	0.0017
49.0000	0.0017
49.1000	0.0016
49.2000	0.0015
49.3000	0.0014
49.4000	0.0014
49.5000	0.0013
49.6000	0.0012
49.7000	0.0012
49.8000	0.0011
49.9000	0.0010
50.0000	0.0010
50.1000	0.0009
50.2000	0.0009
50.3000	0.0008
50.4000	0.0007
50.5000	0.0007
50.6000	0.0006
50.7000	0.0006
50.8000	0.0005
50.9000	0.0005
51.0000	0.0004
51.1000	0.0004
51.2000	0.0003
51.3000	0.0003
51.4000	0.0003
51.5000	0.0002
51.6000	0.0002
51.7000	0.0001
51.8000	0.0001
51.9000	0.0001
52.0000	0.0000
52.1000	0.0000
