28.0000	0.9614
28.1000	0.9620
28.2000	0.9627
28.3000	0.9634
28.4000	0.9641
28.5000	0.9647
28.6000	0.9654
28.7000	0.9660
28.8000	0.9667
28.9000	0.9673
29.0000	0.9680
29.1000	0.9686
29.2000	0.9692
29.3000	0.9699
29.4000	0.9705
29.5000	0.9711
29.6000	0.9717
29.7000	0.9723
29.8000	0.9729
29.9000	0.9735
30.0000	0.9741
30.1000	0.9747
30.2000	0.9753
30.3000	0.9759
30.4000	0.9765
30.5000	0.9771
30.6000	0.9776
30.7000	0.9782
30.8000	0.9787
30.9000	0.9793
31.0000	0.9798
31.1000	0.9804
31.2000	0.9809
31.3000	0.9815
31.4000	0.9820
31.5000	0.9825
31.6000	0.9830
31.7000	0.9835
31.8000	0.9840
31.9000	0.9845
32.0000	0.9850
32.1000	0.9855
32.2000	0.9859
32.3000	0.9864
32.4000	0.9869
32.5000	0.9873
32.6000	0.9878
32.7000	0.9882
32.8000	0.9887
32.9000	0.9891
33.0000	0.9895
33.1000	0.9899
33.2000	0.9903
33.3000	0.9907
33.4000	0.9911
33.5000	0.9915
33.6000	0.9919
33.7000	0.9922
33.8000	0.9926
33.9000	0.9930
34.0000	0.9933
34.1000	0.9936
34.2000	0.9940
34.3000	0.9943
34.4000	0.9946
34.5000	0.9949
34.6000	0.9952
34.7000	0.9955
34.8000	0.9958
34.9000	0.9961
35.0000	0.9963
35.1000	0.9966
35.2000	0.9968
35.3000	0.9971
35.4000	0.9973
35.5000	0.9975
35.6000	0.9977
35.7000	0.9979
35.8000	0.9981
35.9000	0.9983
36.0000	0.9985
36.1000	0.9987
36.2000	0.9988
36.3000	0.9990
36.4000	0.9991
36.5000	0.9992
36.6000	0.9994
36.7000	0.9995
36.8000	0.9996
36.9000	0.9997
37.0000	0.9997
37.1000	0.9998
37.2000	0.9999
37.3000	0.9999
37.4000	0.9999
37.5000	1.0000
37.6000	1.0000
37.7000	1.0000
